symbol	alias	entrez
ARHGAP5	p190-B	394
ARHGAP5	p190BRhoGAP	394
ARHGAP6	ARHGAP6	395
ARHGAP6	RHOGAP6	395
ARHGAP6	RHOGAPX-1	395
ARHGDIA	ARHGDIA	396
ARHGDIA	GDIA1	396
ARHGDIA	HEL-S-47e	396
ARHGDIA	NPHS8	396
ARHGDIA	RHOGDI	396
ARHGDIA	RHOGDI-1	396
ARHGDIB	ARHGDIB	397
ARHGDIB	D4	397
ARHGDIB	GDIA2	397
ARHGDIB	GDID4	397
ARHGDIB	LYGDI	397
ARHGDIB	Ly-GDI	397
ARHGDIB	RAP1GN1	397
ARHGDIB	RhoGDI2	397
ARHGDIG	ARHGDIG	398
ARHGDIG	RHOGDI-3	398
RHOH	RHOH	399
RHOH	ARHH	399
RHOH	TTF	399
ARL1	ARL1	400
ARL1	ARFL1	400
PHOX2A	PHOX2A	401
PHOX2A	ARIX	401
PHOX2A	CFEOM2	401
PHOX2A	FEOM2	401
PHOX2A	PMX2A	401
ARL2	ARL2	402
ARL2	ARFL2	402
ARL3	ARL3	403
ARL3	ARFL3	403
ARNT	ARNT	405
ARNT	HIF-1-beta	405
ARNT	HIF-1beta	405
ARNT	HIF1-beta	405
ARNT	HIF1B	405
ARNT	HIF1BETA	405
ARNT	bHLHe2	405
ARNTL	ARNTL	406
ARNTL	BMAL1	406
ARNTL	BMAL1c	406
ARNTL	JAP3	406
ARNTL	PASD3	406
ARNTL	bHLHe5	406
ARR3	ARR3	407
ARR3	ARRX	407
ARR3	MYP26	407
ARR3	cArr	407
ARRB1	ARRB1	408
ARRB1	ARB1	408
ARRB1	ARR1	408
ARRB2	ARRB2	409
ARRB2	ARB2	409
ARRB2	ARR2	409
ARRB2	BARR2	409
ARSA	ARSA	410
ARSB	ARSB	411
ARSB	G4S	411
ARSB	MPS6	411
STS	STS	412
STS	ARSC	412
STS	ARSC1	412
STS	ES	412
STS	SSDD	412
STS	XLI	412
ARSD	ARSD	414
ARSD	ASD	414
ARSE	ARSE	415
ARSE	ASE	415
ARSE	CDPX	415
ARSE	CDPX1	415
ARSE	CDPXR	415
ARSF	ARSF	416
ART1	ART1	417
ART1	ART2	417
ART1	CD296	417
ART1	RT6	417
ART3	ART3	419
ART3	ARTC3	419
ART4	ART4	420
ART4	ARTC4	420
ART4	CD297	420
ART4	DO	420
ARVCF	ARVCF	421
ASAH1	ASAH1	427
ASAH1	AC	427
ASAH1	ACDase	427
ASAH1	ASAH	427
ASAH1	PHP32	427
ASAH1	SMAPME	427
ASCL1	ASCL1	429
ASCL1	ASH1	429
ASCL1	HASH1	429
ASCL1	MASH1	429
ASCL1	bHLHa46	429
ASCL2	ASCL2	430
ASCL2	ASH2	430
ASCL2	HASH2	430
ASCL2	MASH2	430
ASCL2	bHLHa45	430
ASGR1	ASGR1	432
ASGR1	ASGPR	432
ASGR1	ASGPR1	432
ASGR1	CLEC4H1	432
ASGR2	ASGR2	433
ASGR2	ASGP-R2	433
ASGR2	ASGPR2	433
ASGR2	CLEC4H2	433
ASGR2	HBXBP	433
ASIP	ASIP	434
ASIP	AGSW	434
ASIP	AGTI	434
ASIP	AGTIL	434
ASIP	SHEP9	434
ASL	ASL	435
ASL	ASAL	435
ASMT	ASMT	438
ASMT	ASMTY	438
ASMT	HIOMT	438
ASMT	HIOMTY	438
ASNA1	ASNA1	439
ASNA1	ARSA-I	439
ASNA1	ARSA1	439
ASNA1	ASNA-I	439
ASNA1	GET3	439
ASNA1	TRC40	439
ASNS	ASNS	440
ASNS	ASNSD	440
ASNS	TS11	440
ASPA	ASPA	443
ASPA	ACY2	443
ASPH	ASPH	444
ASPH	AAH	444
ASPH	BAH	444
ASPH	CASQ2BP1	444
ASPH	FDLAB	444
ASPH	HAAH	444
ASPH	JCTN	444
ASPH	junctin	444
ASS1	ASS1	445
ASS1	ASS	445
ASS1	CTLN1	445
ASTN1	ASTN1	460
ASTN1	ASTN	460
SERPINC1	SERPINC1	462
SERPINC1	AT3D	462
SERPINC1	ATIII	462
SERPINC1	THPH7	462
ZFHX3	ZFHX3	463
ZFHX3	ATBF1	463
ZFHX3	ATBT	463
ZFHX3	ZNF927	463
ATF1	ATF1	466
ATF1	EWS-ATF1	466
ATF1	FUS/ATF-1	466
ATF1	TREB36	466
ATF3	ATF3	467
ATF4	ATF4	468
ATF4	TAXREB67	468
ATF4	TXREB	468
ATIC	ATIC	471
ATIC	AICAR	471
ATIC	AICARFT	471
ATIC	HEL-S-70p	471
ATIC	IMPCHASE	471
ATIC	PURH	471
ATM	ATM	472
ATM	ATA	472
ATM	ATC	472
ATM	ATD	472
ATM	ATE	472
ATM	TEL1	472
ATM	TELO1	472
RERE	RERE	473
RERE	ATN1L	473
RERE	DNB1	473
RERE	NEDBEH	473
ATOH1	ATOH1	474
ATOH1	ATH1	474
ATOH1	HATH1	474
ATOH1	MATH-1	474
ATOH1	bHLHa14	474
ATOX1	ATOX1	475
ATOX1	HAH1	475
ATP1A1	ATP1A1	476
ATP1A2	ATP1A2	477
ATP1A2	FHM2	477
ATP1A2	MHP2	477
ATP1A3	ATP1A3	478
ATP1A3	AHC2	478
ATP1A3	CAPOS	478
ATP1A3	DYT12	478
ATP12A	ATP12A	479
ATP12A	ATP1AL1	479
ATP12A	HK	479
ATP1A4	ATP1A4	480
ATP1A4	ATP1AL2	480
ATP1B1	ATP1B1	481
ATP1B1	ATP1B	481
ATP1B2	ATP1B2	482
ATP1B2	AMOG	482
ATP1B3	ATP1B3	483
ATP1B3	ATPB-3	483
ATP1B3	CD298	483
ATP2A1	ATP2A1	487
ATP2A1	ATP2A	487
ATP2A1	SERCA1	487
ATP2A2	ATP2A2	488
ATP2A2	ATP2B	488
ATP2A2	SERCA2	488
ATP2A3	ATP2A3	489
ATP2A3	SERCA3	489
ATP2B1	ATP2B1	490
ATP2B1	PMCA1	490
ATP2B1	PMCA1kb	490
ATP2B2	ATP2B2	491
ATP2B2	PMCA2	491
ATP2B2	PMCA2a	491
ATP2B2	PMCA2i	491
ATP2B3	ATP2B3	492
ATP2B3	CFAP39	492
ATP2B3	CLA2	492
ATP2B3	OPCA	492
ATP2B3	PMCA3	492
ATP2B3	PMCA3a	492
ATP2B3	SCAX1	492
ATP2B4	ATP2B4	493
ATP2B4	MXRA1	493
ATP2B4	PMCA4	493
ATP2B4	PMCA4b	493
ATP2B4	PMCA4x	493
ATP4A	ATP4A	495
ATP4A	ATP6A	495
ATP4B	ATP4B	496
ATP4B	ATP6B	496
ATP5F1A	ATP5F1A	498
ATP5F1A	ATP5A1	498
ATP5F1A	ATP5AL2	498
ATP5F1A	COXPD22	498
ATP5F1A	HEL-S-123m	498
ATP5F1A	MC5DN4	498
ATP5F1A	MOM2	498
ATP5F1A	OMR	498
ATP5F1A	hATP1	498
ALDH7A1	ALDH7A1	501
ALDH7A1	ATQ1	501
ALDH7A1	EPD	501
ALDH7A1	PDE	501
ATP5F1B	ATP5F1B	506
ATP5F1B	ATP5B	506
ATP5F1B	ATPMB	506
ATP5F1B	ATPSB	506
ATP5F1B	HEL-S-271	506
ATP5F1C	ATP5F1C	509
ATP5F1C	ATP5C	509
ATP5F1C	ATP5C1	509
ATP5F1C	ATP5CL1	509
ATP5F1D	ATP5F1D	513
ATP5F1D	ATP5D	513
ATP5F1E	ATP5F1E	514
ATP5F1E	ATP5E	514
ATP5F1E	ATPE	514
ATP5F1E	MC5DN3	514
ATP5PB	ATP5PB	515
ATP5PB	ATP5F1	515
ATP5PB	PIG47	515
ATP5MC1	ATP5MC1	516
ATP5MC1	ATP5G	516
ATP5MC1	ATP5G1	516
ATP5MC2	ATP5MC2	517
ATP5MC2	ATP5G2	517
ATP5MC3	ATP5MC3	518
ATP5MC3	ATP5G3	518
ATP5ME	ATP5ME	521
ATP5ME	ATP5I	521
ATP5ME	ATP5K	521
ATP5PF	ATP5PF	522
ATP5PF	ATP5	522
ATP5PF	ATP5J	522
ATP5PF	CF6	522
ATP5PF	F6	522
ATP6V1A	ATP6V1A	523
ATP6V1A	ARCL2D	523
ATP6V1A	ATP6A11	523
ATP6V1A	HO68	523
ATP6V1A	VA68	523
ATP6V1A	Vma1	523
ATP6V1B1	ATP6V1B1	525
ATP6V1B1	ATP6B1	525
ATP6V1B1	RTA1B	525
ATP6V1B1	VMA2	525
ATP6V1B2	ATP6V1B2	526
ATP6V1B2	ATP6B1B2	526
ATP6V1B2	ATP6B2	526
ATP6V1B2	DOOD	526
ATP6V1B2	HO57	526
ATP6V1B2	Vma2	526
ATP6V1B2	ZLS2	526
ATP6V0C	ATP6V0C	527
ATP6V0C	ATP6L	527
ATP6V0C	ATPL	527
ATP6V0C	VATL	527
ATP6V0C	VPPC	527
ATP6V0C	Vma3	527
ATP6V1C1	ATP6V1C1	528
ATP6V1C1	VATC	528
ATP6V1C1	Vma5	528
ATP6V1E1	ATP6V1E1	529
ATP6V1E1	ARCL2C	529
ATP6V1E1	ATP6E	529
ATP6V1E1	ATP6E2	529
ATP6V1E1	ATP6V1E	529
ATP6V1E1	Vma4	529
ATP6V0B	ATP6V0B	533
ATP6V0B	ATP6F	533
ATP6V0B	HATPL	533
ATP6V0B	VMA16	533
ATP6V1G2	ATP6V1G2	534
ATP6V1G2	ATP6G2	534
ATP6V1G2	NG38	534
ATP6V1G2	VMA10	534
ATP6V0A1	ATP6V0A1	535
ATP6V0A1	ATP6N1	535
ATP6V0A1	ATP6N1A	535
ATP6V0A1	VPP1	535
ATP6V0A1	a1	535
ATP6AP1	ATP6AP1	537
ATP6AP1	16A	537
ATP6AP1	ATP6IP1	537
ATP6AP1	ATP6S1	537
ATP6AP1	Ac45	537
ATP6AP1	CF2	537
ATP6AP1	VATPS1	537
ATP6AP1	XAP-3	537
ATP7A	ATP7A	538
ATP7A	DSMAX	538
ATP7A	MNK	538
ATP7A	SMAX3	538
ATP5PO	ATP5PO	539
ATP5PO	ATP5O	539
ATP5PO	ATPO	539
ATP5PO	HMC08D05	539
ATP7B	ATP7B	540
ATP7B	PWD	540
ATP7B	WND	540
ATR	ATR	545
ATR	FCTCS	545
ATR	MEC1	545
ATR	SCKL	545
ATR	SCKL1	545
ATRX	ATRX	546
ATRX	JMS	546
ATRX	MRX52	546
ATRX	RAD54	546
ATRX	XH2	546
ATRX	XNP	546
ATRX	ZNF-HX	546
KIF1A	KIF1A	547
KIF1A	ATSV	547
KIF1A	C2orf20	547
KIF1A	HSN2C	547
KIF1A	MRD9	547
KIF1A	SPG30	547
KIF1A	UNC104	547
AUH	AUH	549
AUP1	AUP1	550
AVP	AVP	551
AVP	ADH	551
AVP	ARVP-NPII	551
AVP	AVRP	551
AVPR1A	AVPR1A	552
AVPR1A	AVPR V1a	552
AVPR1A	AVPR1	552
AVPR1A	V1aR	552
AVPR1B	AVPR1B	553
AVPR1B	AVPR3	553
AVPR1B	V1bR	553
AVPR2	AVPR2	554
AVPR2	DI1	554
AVPR2	DIR	554
AVPR2	DIR3	554
AVPR2	NDI	554
AVPR2	V2R	554
AXL	AXL	558
AXL	JTK11	558
AXL	Tyro7	558
AXL	UFO	558
AZGP1	AZGP1	563
AZGP1	ZA2G	563
AZGP1	ZAG	563
AZU1	AZU1	566
AZU1	AZAMP	566
AZU1	AZU	566
AZU1	CAP37	566
AZU1	HUMAZUR	566
AZU1	NAZC	566
AZU1	hHBP	566
B2M	B2M	567
B2M	IMD43	567
BAAT	BAAT	570
BAAT	BACAT	570
BAAT	BAT	570
BACH1	BACH1	571
BACH1	BACH-1	571
BACH1	BTBD24	571
BAD	BAD	572
BAD	BBC2	572
BAD	BCL2L8	572
BAG1	BAG1	573
BAG1	BAG-1	573
BAG1	RAP46	573
ADGRB1	ADGRB1	575
ADGRB1	BAI1	575
ADGRB1	GDAIF	575
ADGRB2	ADGRB2	576
ADGRB2	BAI2	576
ADGRB3	ADGRB3	577
ADGRB3	BAI3	577
BAK1	BAK1	578
BAK1	BAK	578
BAK1	BAK-LIKE	578
BAK1	BCL2L7	578
BAK1	CDN1	578
NKX3-2	NKX3-2	579
NKX3-2	BAPX1	579
NKX3-2	NKX3.2	579
NKX3-2	NKX3B	579
NKX3-2	SMMD	579
BARD1	BARD1	580
BAX	BAX	581
BAX	BCL2L4	581
BBS1	BBS1	582
BBS1	BBS2L2	582
BBS2	BBS2	583
BBS2	BBS	583
BBS2	RP74	583
BBS4	BBS4	585
BCAT1	BCAT1	586
BCAT1	BCATC	586
BCAT1	BCT1	586
BCAT1	ECA39	586
BCAT1	MECA39	586
BCAT1	PNAS121	586
BCAT2	BCAT2	587
BCAT2	BCATM	587
BCAT2	BCT2	587
BCHE	BCHE	590
BCHE	CHE2	590
BCKDHA	BCKDHA	593
BCKDHA	BCKDE1A	593
BCKDHA	MSU	593
BCKDHA	MSUD1	593
BCKDHA	OVD1A	593
BCKDHB	BCKDHB	594
BCKDHB	BCKDE1B	594
BCKDHB	BCKDH E1-beta	594
BCKDHB	E1B	594
CCND1	CCND1	595
CCND1	BCL1	595
CCND1	D11S287E	595
CCND1	PRAD1	595
CCND1	U21B31	595
BCL2	BCL2	596
BCL2	Bcl-2	596
BCL2	PPP1R50	596
BCL2A1	BCL2A1	597
BCL2A1	ACC-1	597
BCL2A1	ACC-2	597
BCL2A1	BCL2L5	597
BCL2A1	BFL1	597
BCL2A1	GRS	597
BCL2A1	HBPA1	597
BCL2L1	BCL2L1	598
BCL2L1	BCL-XL/S	598
BCL2L1	BCL2L	598
BCL2L1	BCLX	598
BCL2L1	Bcl-X	598
BCL2L1	PPP1R52	598
BCL3	BCL3	602
BCL3	BCL4	602
BCL3	D19S37	602
BCL6	BCL6	604
BCL6	BCL5A	604
BCL6	LAZ3	604
BCL6	ZBTB27	604
BCL6	ZNF51	604
BCL7A	BCL7A	605
BCL7A	BCL7	605
BCL9	BCL9	607
TNFRSF17	TNFRSF17	608
TNFRSF17	BCM	608
TNFRSF17	BCMA	608
TNFRSF17	CD269	608
TNFRSF17	TNFRSF13A	608
HCN2	HCN2	610
HCN2	BCNG-2	610
HCN2	BCNG2	610
HCN2	HAC-1	610
OPN1SW	OPN1SW	611
OPN1SW	BCP	611
OPN1SW	CBT	611
BCR	BCR	613
BCR	ALL1	613
BCR	CML	613
BCR	D22S11	613
BCR	D22S662	613
BCR	PHL	613
BCS1L	BCS1L	617
BCS1L	BJS	617
BCS1L	FLNMS	617
BCS1L	GRACILE	617
BCS1L	Hs.6719	617
BCS1L	MC3DN1	617
BCS1L	PTD	617
BCS1L	h-BCS	617
BCS1L	h-BCS1	617
BDH1	BDH1	622
BDH1	BDH	622
BDH1	SDR9C1	622
BDKRB1	BDKRB1	623
BDKRB1	B1BKR	623
BDKRB1	B1R	623
BDKRB1	BKB1R	623
BDKRB1	BKR1	623
BDKRB1	BRADYB1	623
BDKRB2	BDKRB2	624
BDKRB2	B2R	624
BDKRB2	BK-2	624
BDKRB2	BK2	624
BDKRB2	BKR2	624
BDKRB2	BRB2	624
BDNF	BDNF	627
BDNF	ANON2	627
BDNF	BULN2	627
CFB	CFB	629
CFB	AHUS4	629
CFB	BF	629
CFB	CFABD	629
CFB	FBI12	629
CFB	GBG	629
CFB	H2-Bf	629
CFB	PBF2	629
BFSP1	BFSP1	631
BFSP1	CP115	631
BFSP1	CP94	631
BFSP1	CTRCT33	631
BFSP1	LIFL-H	631
BGN	BGN	633
BGN	DSPG1	633
BGN	MRLS	633
BGN	PG-S1	633
BGN	SEMDX	633
BGN	SLRR1A	633
CEACAM1	CEACAM1	634
CEACAM1	BGP	634
CEACAM1	BGP1	634
CEACAM1	BGPI	634
BHMT	BHMT	635
BHMT	BHMT1	635
BHMT	HEL-S-61p	635
BICD1	BICD1	636
BICD1	BICD	636
BID	BID	637
BID	FP497	637
BIK	BIK	638
BIK	BIP1	638
BIK	BP4	638
BIK	NBK	638
PRDM1	PRDM1	639
PRDM1	BLIMP1	639
PRDM1	PRDI-BF1	639
BLK	BLK	640
BLK	MODY11	640
BLM	BLM	641
BLM	RECQ2	641
BLMH	BLMH	642
CXCR5	CXCR5	643
CXCR5	BLR1	643
CXCR5	CD185	643
CXCR5	MDR15	643
BLVRA	BLVRA	644
BLVRA	BLVR	644
BLVRA	BVR	644
BLVRA	BVRA	644
BLVRB	BLVRB	645
BLVRB	BVRB	645
BLVRB	FLR	645
BLVRB	HEL-S-10	645
BLVRB	SDR43U1	645
BNC1	BNC1	646
BNC1	BNC	646
BNC1	BSN1	646
BNC1	HsT19447	646
BMP1	BMP1	649
BMP1	OI13	649
BMP1	PCOLC	649
BMP1	TLD	649
BMP2	BMP2	650
BMP2	BDA2A	650
BMP2	SSFSC	650
BMP3	BMP3	651
BMP3	BMP-3A	651
BMP4	BMP4	652
BMP4	BMP2B	652
BMP4	BMP2B1	652
BMP4	MCOPS6	652
BMP4	OFC11	652
BMP4	ZYME	652
BMP5	BMP5	653
BMP6	BMP6	654
BMP6	VGR	654
BMP6	VGR1	654
BMP7	BMP7	655
BMP7	OP-1	655
BMPR1A	BMPR1A	657
BMPR1A	ACVRLK3	657
BMPR1A	ALK3	657
BMPR1A	CD292	657
BMPR1A	SKR5	657
BMPR1B	BMPR1B	658
BMPR1B	ALK-6	658
BMPR1B	ALK6	658
BMPR1B	BDA1D	658
BMPR1B	BDA2	658
BMPR1B	CDw293	658
BMPR2	BMPR2	659
BMPR2	BMPR-II	659
BMPR2	BMPR3	659
BMPR2	BMR2	659
BMPR2	BRK-3	659
BMPR2	POVD1	659
BMPR2	PPH1	659
BMPR2	T-ALK	659
BMX	BMX	660
BMX	PSCTK3	660
POLR3D	POLR3D	661
POLR3D	BN51T	661
POLR3D	RPC4	661
POLR3D	RPC53	661
POLR3D	TSBN51	661
BNIP1	BNIP1	662
BNIP1	SEC20	662
BNIP1	TRG-8	662
BNIP2	BNIP2	663
BNIP2	BNIP-2	663
BNIP2	NIP2	663
BNIP3	BNIP3	664
BNIP3	NIP3	664
BNIP3L	BNIP3L	665
BNIP3L	BNIP3a	665
BNIP3L	NIX	665
BOK	BOK	666
BOK	BCL2L9L	666
DST	DST	667
DST	BP240	667
DST	BPA	667
DST	BPAG1	667
DST	CATX-15	667
DST	CATX15	667
DST	D6S1101	667
DST	DMH	667
DST	DT	667
DST	EBSB2	667
DST	HSAN6	667
DST	MACF2	667
FOXL2	FOXL2	668
FOXL2	BPES	668
FOXL2	BPES1	668
FOXL2	PFRK	668
FOXL2	PINTO	668
FOXL2	POF3	668
BPGM	BPGM	669
BPGM	DPGM	669
BPHL	BPHL	670
BPHL	BPH-RP	670
BPHL	MCNAA	670
BPHL	VACVASE	670
BPI	BPI	671
BPI	BPIFD1	671
BPI	rBPI	671
BRCA1	BRCA1	672
BRCA1	BRCAI	672
BRCA1	BROVCA1	672
BRCA1	FANCS	672
BRCA1	IRIS	672
BRCA1	PNCA4	672
BRCA1	PPP1R53	672
BRCA1	PSCP	672
BRCA1	RNF53	672
BRAF	BRAF	673
BRAF	B-RAF1	673
BRAF	B-raf1	673
BRAF	NS7	673
BRAF	RAFB1	673
BRCA2	BRCA2	675
BRCA2	BROVCA2	675
BRCA2	FANCD1	675
BRCA2	GLM3	675
BRCA2	PNCA2	675
BRCA2	XRCC11	675
BRDT	BRDT	676
BRDT	BRD6	676
BRDT	CT9	676
BRDT	SPGF21	676
ZFP36L1	ZFP36L1	677
ZFP36L1	Berg36	677
ZFP36L1	ERF-1	677
ZFP36L1	RNF162B	677
ZFP36L1	TIS11B	677
ZFP36L1	cMG1	677
ZFP36L2	ZFP36L2	678
ZFP36L2	ERF-2	678
ZFP36L2	ERF2	678
ZFP36L2	RNF162C	678
ZFP36L2	TIS11D	678
BRS3	BRS3	680
BRS3	BB3	680
BRS3	BB3R	680
BSG	BSG	682
BSG	5F7	682
BSG	CD147	682
BSG	EMMPRIN	682
BSG	EMPRIN	682
BSG	OK	682
BSG	TCSF	682
BST1	BST1	683
BST1	CD157	683
BST2	BST2	684
BST2	CD317	684
BST2	TETHERIN	684
BTC	BTC	685
BTD	BTD	686
KLF9	KLF9	687
KLF9	BTEB	687
KLF9	BTEB1	687
KLF5	KLF5	688
KLF5	BTEB2	688
KLF5	CKLF	688
KLF5	IKLF	688
BTF3	BTF3	689
BTF3	BETA-NACa	689
BTF3	BTF3b	689
BTF3	NACB	689
BTG1	BTG1	694
BTG1	APRO2	694
BTK	BTK	695
BTK	AGMX1	695
BTK	ATK	695
BTK	BPK	695
BTK	IMD1	695
BTK	PSCTK1	695
BTK	XLA	695
BTN1A1	BTN1A1	696
BTN1A1	BT	696
BTN1A1	BTN	696
BUB1	BUB1	699
BUB1	BUB1AL	699
BUB1	hBUB1	699
BUB1B	BUB1B	701
BUB1B	BUB1beta	701
BUB1B	BUBR1	701
BUB1B	Bub1A	701
BUB1B	MAD3L	701
BUB1B	MVA1	701
BUB1B	SSK1	701
BUB1B	hBUBR1	701
BYSL	BYSL	705
BYSL	BYSTIN	705
BYSL	Enp1	705
TSPO	TSPO	706
TSPO	BPBS	706
TSPO	BZRP	706
TSPO	MBR	706
TSPO	PBR	706
TSPO	PKBS	706
TSPO	PTBR	706
TSPO	mDRC	706
TSPO	pk18	706
C1QBP	C1QBP	708
C1QBP	COXPD33	708
C1QBP	GC1QBP	708
C1QBP	HABP1	708
C1QBP	SF2p32	708
C1QBP	gC1Q-R	708
C1QBP	gC1qR	708
SERPING1	SERPING1	710
SERPING1	C1IN	710
SERPING1	C1INH	710
SERPING1	C1NH	710
SERPING1	HAE1	710
SERPING1	HAE2	710
C1QA	C1QA	712
C1QB	C1QB	713
C1QC	C1QC	714
C1QC	C1Q-C	714
C1QC	C1QG	714
C1R	C1R	715
C1R	EDSPD1	715
C1S	C1S	716
C1S	EDSPD2	716
C2	C2	717
C2	CO2	717
C3	C3	718
C3	AHUS5	718
C3	ARMD9	718
C3	ASPa	718
C3	C3b	718
C3	CPAMD1	718
C3	HEL-S-62p	718
C3AR1	C3AR1	719
C3AR1	AZ3B	719
C3AR1	C3AR	719
C3AR1	HNFAG09	719
C4A	C4A	720
C4A	C4A3	720
C4A	C4A4	720
C4A	C4A6	720
C4A	C4AD	720
C4A	C4S	720
C4A	CPAMD2	720
C4A	RG	720
C4B	C4B	721
C4B	C4B112	721
C4B	C4B2	721
C4B	C4B3	721
C4B	C4B5	721
C4B	C4BD	721
C4B	C4B_2	721
C4B	C4F	721
C4B	CH	721
C4B	CPAMD3	721
C4BPA	C4BPA	722
C4BPB	C4BPB	725
CAPN5	CAPN5	726
CAPN5	ADNIV	726
CAPN5	VRNI	726
CAPN5	nCL-3	726
C5	C5	727
C5	C5Da	727
C5	C5b	727
C5	CPAMD4	727
C5	ECLZB	727
C5AR1	C5AR1	728
C5AR1	C5A	728
C5AR1	C5AR	728
C5AR1	C5R1	728
C5AR1	CD88	728
C6	C6	729
C7	C7	730
C8A	C8A	731
C8B	C8B	732
C8B	C82	732
C8G	C8G	733
C8G	C8C	733
OSGIN2	OSGIN2	734
OSGIN2	C8orf1	734
OSGIN2	hT41	734
C9	C9	735
C9	ARMD15D	735
VPS51	VPS51	738
VPS51	FFR	738
MRPL49	MRPL49	740
MRPL49	C11orf4	740
MRPL49	L49mt	740
MRPL49	MRP-L49	740
MRPL49	NOF	740
MRPL49	NOF1	740
ZNHIT2	ZNHIT2	741
ZNHIT2	FON	741
MPPED2	MPPED2	744
MPPED2	239FB	744
MPPED2	C11orf8	744
MYRF	MYRF	745
MYRF	C11orf9	745
MYRF	MRF	745
MYRF	Ndt80	745
MYRF	pqn-47	745
TMEM258	TMEM258	746
TMEM258	C11orf10	746
DAGLA	DAGLA	747
DAGLA	C11orf11	747
DAGLA	DAGL(ALPHA)LPHA	747
DAGLA	NSDDR	747
FMNL1	FMNL1	752
FMNL1	C17orf1	752
FMNL1	C17orf1B	752
FMNL1	FHOD4	752
FMNL1	FMNL	752
FMNL1	KW-13	752
LDLRAD4	LDLRAD4	753
LDLRAD4	C18orf1	753
PTTG1IP	PTTG1IP	754
PTTG1IP	C21orf1	754
PTTG1IP	C21orf3	754
C21orf2	C21orf2	755
C21orf2	LRRC76	755
C21orf2	RDMS	755
C21orf2	SMDAX	755
C21orf2	YF5/A2	755
TMEM50B	TMEM50B	757
TMEM50B	C21orf4	757
TMEM50B	HCVP7TP3	757
MPPED1	MPPED1	758
MPPED1	239AB	758
MPPED1	C22orf1	758
MPPED1	FAM1A	758
CA1	CA1	759
CA1	CA-I	759
CA1	Car1	759
CA1	HEL-S-11	759
CA2	CA2	760
CA2	CA-II	760
CA2	CAII	760
CA2	Car2	760
CA2	HEL-76	760
CA2	HEL-S-282	760
CA3	CA3	761
CA3	CAIII	761
CA3	Car3	761
CA4	CA4	762
CA4	CAIV	762
CA4	Car4	762
CA4	RP17	762
CA5A	CA5A	763
CA5A	CA5D	763
CA5A	CAVA	763
CA5A	GS1-21A4.1	763
CA6	CA6	765
CA6	CA-VI	765
CA6	GUSTIN	765
CA7	CA7	766
CA7	CAVII	766
CA8	CA8	767
CA8	CA-VIII	767
CA8	CALS	767
CA8	CAMRQ3	767
CA9	CA9	768
CA9	CAIX	768
CA11	CA11	770
CA11	CA-RP II	770
CA11	CA-XI	770
CA11	CARPX1	770
CA12	CA12	771
CA12	CA-XII	771
CA12	CAXII	771
CA12	HsT18816	771
CA12	T18816	771
CACNA1A	CACNA1A	773
CACNA1A	APCA	773
CACNA1A	BI	773
CACNA1A	CACNL1A4	773
CACNA1A	CAV2.1	773
CACNA1A	EA2	773
CACNA1A	EIEE42	773
CACNA1A	FHM	773
CACNA1A	MHP	773
CACNA1A	MHP1	773
CACNA1A	SCA6	773
CACNA1B	CACNA1B	774
CACNA1B	BIII	774
CACNA1B	CACNL1A5	774
CACNA1B	CACNN	774
CACNA1B	Cav2.2	774
CACNA1C	CACNA1C	775
CACNA1C	CACH2	775
CACNA1C	CACN2	775
CACNA1C	CACNL1A1	775
CACNA1C	CCHL1A1	775
CACNA1C	CaV1.2	775
CACNA1C	LQT8	775
CACNA1D	CACNA1D	776
CACNA1D	CACH3	776
CACNA1D	CACN4	776
CACNA1D	CACNL1A2	776
CACNA1D	CCHL1A2	776
CACNA1D	Cav1.3	776
CACNA1D	PASNA	776
CACNA1D	SANDD	776
CACNA1E	CACNA1E	777
CACNA1E	BII	777
CACNA1E	CACH6	777
CACNA1E	CACNL1A6	777
CACNA1E	Cav2.3	777
CACNA1E	gm139	777
CACNA1F	CACNA1F	778
CACNA1F	AIED	778
CACNA1F	CORDX	778
CACNA1F	CORDX3	778
CACNA1F	CSNB2	778
CACNA1F	CSNB2A	778
CACNA1F	CSNBX2	778
CACNA1F	Cav1.4	778
CACNA1F	Cav1.4alpha1	778
CACNA1F	JM8	778
CACNA1F	JMC8	778
CACNA1F	OA2	778
CACNA1S	CACNA1S	779
CACNA1S	CACNL1A3	779
CACNA1S	CCHL1A3	779
CACNA1S	Cav1.1	779
CACNA1S	HOKPP1	779
CACNA1S	MHS5	779
CACNA1S	TTPP1	779
CACNA1S	hypoPP	779
DDR1	DDR1	780
DDR1	CD167	780
DDR1	DDR	780
DDR1	EDDR1	780
DDR1	HGK2	780
DDR1	MCK10	780
DDR1	NTRK4	780
DDR1	PTK3	780
DDR1	PTK3A	780
DDR1	RTK6	780
DDR1	TRKE	780
CACNA2D1	CACNA2D1	781
CACNA2D1	CACNA2	781
CACNA2D1	CACNL2A	781
CACNA2D1	CCHL2A	781
CACNA2D1	LINC01112	781
CACNA2D1	lncRNA-N3	781
CACNB1	CACNB1	782
CACNB1	CACNLB1	782
CACNB1	CCHLB1	782
CACNB2	CACNB2	783
CACNB2	CACNLB2	783
CACNB2	CAVB2	783
CACNB2	MYSB	783
CACNB3	CACNB3	784
CACNB3	CAB3	784
CACNB3	CACNLB3	784
CACNB4	CACNB4	785
